sem_bge,comp_bge,exp_bge,form_bge,skills_raw,edu_gap_norm,domain_compat_score,label,domain_name,domain_match
0.775,0.75,1.0,0.8,0.75,0.2,1.0,0.7328,Marketing Digital,same
0.775,0.75,1.0,0.8,0.75,0.2,1.0,0.7304,Marketing Digital,same
0.775,0.75,1.0,0.8,0.75,0.2,1.0,0.7555,Marketing Digital,same
0.775,0.75,1.0,0.6,0.75,0.4,1.0,0.7521,Marketing Digital,same
0.775,0.75,1.0,0.6,0.75,0.4,1.0,0.7238,Marketing Digital,same
0.775,0.75,1.0,0.6,0.75,0.4,1.0,0.7525,Marketing Digital,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6618,Marketing Digital,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6715,Marketing Digital,same
0.7125,0.625,1.0,1.0,0.625,0.0,1.0,0.6996,Marketing Digital,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6544,Marketing Digital,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6881,Marketing Digital,same
0.7125,0.625,1.0,0.8,0.625,0.2,1.0,0.6662,Marketing Digital,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6795,Marketing Digital,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.6791,Marketing Digital,same
0.7125,0.625,1.0,0.6,0.625,0.4,1.0,0.7016,Marketing Digital,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6153,Marketing Digital,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6242,Marketing Digital,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6325,Marketing Digital,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.622,Marketing Digital,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6151,Marketing Digital,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6243,Marketing Digital,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6261,Marketing Digital,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6356,Marketing Digital,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6137,Marketing Digital,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.5071,Marketing Digital,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.5164,Marketing Digital,same
0.525,0.25,1.0,1.0,0.25,0.0,1.0,0.5105,Marketing Digital,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5103,Marketing Digital,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5123,Marketing Digital,same
0.525,0.25,1.0,0.8,0.25,0.2,1.0,0.5041,Marketing Digital,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5029,Marketing Digital,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.5178,Marketing Digital,same
0.525,0.25,1.0,0.6,0.25,0.4,1.0,0.4994,Marketing Digital,same
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.3015,Marketing Digital,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.2901,Marketing Digital,adjacent
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.2722,Marketing Digital,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.2909,Marketing Digital,adjacent
0.4625,0.125,1.0,1.0,0.125,0.0,0.65,0.2895,Marketing Digital,adjacent
0.4625,0.125,1.0,0.8,0.125,0.2,0.65,0.2966,Marketing Digital,adjacent
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0639,Marketing Digital,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.04,Marketing Digital,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0575,Marketing Digital,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0596,Marketing Digital,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7833,Communication / RP,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7713,Communication / RP,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7927,Communication / RP,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7573,Communication / RP,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7765,Communication / RP,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7865,Communication / RP,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7784,Communication / RP,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7738,Communication / RP,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7741,Communication / RP,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6974,Communication / RP,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7078,Communication / RP,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.706,Communication / RP,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.707,Communication / RP,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6993,Communication / RP,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7013,Communication / RP,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6999,Communication / RP,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6925,Communication / RP,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6863,Communication / RP,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6378,Communication / RP,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6023,Communication / RP,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.625,Communication / RP,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6266,Communication / RP,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6206,Communication / RP,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6273,Communication / RP,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6223,Communication / RP,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6519,Communication / RP,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6282,Communication / RP,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6352,Communication / RP,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.613,Communication / RP,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6081,Communication / RP,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6166,Communication / RP,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6198,Communication / RP,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6279,Communication / RP,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6355,Communication / RP,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6264,Communication / RP,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6303,Communication / RP,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5342,Communication / RP,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5633,Communication / RP,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5265,Communication / RP,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5697,Communication / RP,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5622,Communication / RP,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5507,Communication / RP,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.566,Communication / RP,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5381,Communication / RP,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5482,Communication / RP,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.296,Communication / RP,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3102,Communication / RP,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2964,Communication / RP,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3063,Communication / RP,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2941,Communication / RP,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2996,Communication / RP,adjacent
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.0592,Communication / RP,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0438,Communication / RP,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0497,Communication / RP,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0574,Communication / RP,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.8013,Droit des Affaires,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7885,Droit des Affaires,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7657,Droit des Affaires,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7654,Droit des Affaires,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7605,Droit des Affaires,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7688,Droit des Affaires,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7646,Droit des Affaires,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7525,Droit des Affaires,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7531,Droit des Affaires,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6724,Droit des Affaires,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6858,Droit des Affaires,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7286,Droit des Affaires,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6948,Droit des Affaires,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7118,Droit des Affaires,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6834,Droit des Affaires,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.7033,Droit des Affaires,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.7046,Droit des Affaires,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6846,Droit des Affaires,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6222,Droit des Affaires,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6288,Droit des Affaires,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6218,Droit des Affaires,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6258,Droit des Affaires,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6183,Droit des Affaires,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6322,Droit des Affaires,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6047,Droit des Affaires,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.5989,Droit des Affaires,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6386,Droit des Affaires,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6337,Droit des Affaires,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6132,Droit des Affaires,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6355,Droit des Affaires,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6439,Droit des Affaires,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6194,Droit des Affaires,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6504,Droit des Affaires,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6317,Droit des Affaires,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.618,Droit des Affaires,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6216,Droit des Affaires,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5388,Droit des Affaires,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5413,Droit des Affaires,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5627,Droit des Affaires,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5466,Droit des Affaires,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5585,Droit des Affaires,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5288,Droit des Affaires,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.555,Droit des Affaires,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5494,Droit des Affaires,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5479,Droit des Affaires,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2973,Droit des Affaires,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2903,Droit des Affaires,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2645,Droit des Affaires,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2837,Droit des Affaires,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2975,Droit des Affaires,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2824,Droit des Affaires,adjacent
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0703,Droit des Affaires,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.04,Droit des Affaires,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.04,Droit des Affaires,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.04,Droit des Affaires,different
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7558,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7597,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7834,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7759,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7564,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7629,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.764,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7462,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7371,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7535,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7763,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7567,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7546,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7587,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7551,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7439,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7538,Droit du Travail / RH Juridique,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.757,Droit du Travail / RH Juridique,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6755,Droit du Travail / RH Juridique,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6615,Droit du Travail / RH Juridique,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6422,Droit du Travail / RH Juridique,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6965,Droit du Travail / RH Juridique,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6695,Droit du Travail / RH Juridique,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6849,Droit du Travail / RH Juridique,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6799,Droit du Travail / RH Juridique,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6677,Droit du Travail / RH Juridique,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6699,Droit du Travail / RH Juridique,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5693,Droit du Travail / RH Juridique,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.6075,Droit du Travail / RH Juridique,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5689,Droit du Travail / RH Juridique,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5972,Droit du Travail / RH Juridique,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5997,Droit du Travail / RH Juridique,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.6318,Droit du Travail / RH Juridique,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5857,Droit du Travail / RH Juridique,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5883,Droit du Travail / RH Juridique,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5834,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.4761,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.471,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.4851,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4726,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.4871,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,0.8,0.2,0.2,1.0,0.5019,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.4783,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.4843,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,0.6,0.2,0.4,1.0,0.486,Droit du Travail / RH Juridique,same
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.3178,Droit du Travail / RH Juridique,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.3267,Droit du Travail / RH Juridique,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.2917,Droit du Travail / RH Juridique,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.2917,Droit du Travail / RH Juridique,adjacent
0.5,0.2,1.0,1.0,0.2,0.0,0.65,0.3094,Droit du Travail / RH Juridique,adjacent
0.5,0.2,1.0,0.8,0.2,0.2,0.65,0.3065,Droit du Travail / RH Juridique,adjacent
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.044,Droit du Travail / RH Juridique,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.04,Droit du Travail / RH Juridique,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.04,Droit du Travail / RH Juridique,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0478,Droit du Travail / RH Juridique,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7554,Enseignement Secondaire,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7965,Enseignement Secondaire,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7883,Enseignement Secondaire,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7737,Enseignement Secondaire,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7727,Enseignement Secondaire,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7865,Enseignement Secondaire,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7442,Enseignement Secondaire,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7696,Enseignement Secondaire,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7838,Enseignement Secondaire,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6803,Enseignement Secondaire,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7059,Enseignement Secondaire,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.707,Enseignement Secondaire,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6846,Enseignement Secondaire,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6811,Enseignement Secondaire,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6947,Enseignement Secondaire,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6981,Enseignement Secondaire,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.7133,Enseignement Secondaire,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6807,Enseignement Secondaire,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6205,Enseignement Secondaire,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6449,Enseignement Secondaire,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6213,Enseignement Secondaire,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6508,Enseignement Secondaire,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6327,Enseignement Secondaire,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6353,Enseignement Secondaire,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.633,Enseignement Secondaire,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6222,Enseignement Secondaire,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6144,Enseignement Secondaire,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6284,Enseignement Secondaire,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6289,Enseignement Secondaire,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6257,Enseignement Secondaire,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6162,Enseignement Secondaire,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6249,Enseignement Secondaire,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6366,Enseignement Secondaire,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6246,Enseignement Secondaire,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6523,Enseignement Secondaire,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6299,Enseignement Secondaire,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5592,Enseignement Secondaire,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5353,Enseignement Secondaire,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5517,Enseignement Secondaire,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5437,Enseignement Secondaire,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5448,Enseignement Secondaire,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.572,Enseignement Secondaire,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5478,Enseignement Secondaire,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5438,Enseignement Secondaire,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5464,Enseignement Secondaire,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2874,Enseignement Secondaire,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3049,Enseignement Secondaire,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3002,Enseignement Secondaire,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2992,Enseignement Secondaire,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3228,Enseignement Secondaire,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2816,Enseignement Secondaire,adjacent
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0442,Enseignement Secondaire,different
0.4,0.0,1.0,0.2,0.0,0.8,0.0,0.0505,Enseignement Secondaire,different
0.4,0.0,1.0,0.4,0.0,0.6,0.0,0.0561,Enseignement Secondaire,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0711,Enseignement Secondaire,different
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7688,Formation Professionnelle,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7451,Formation Professionnelle,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.76,Formation Professionnelle,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7494,Formation Professionnelle,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7484,Formation Professionnelle,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.758,Formation Professionnelle,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7502,Formation Professionnelle,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7712,Formation Professionnelle,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7601,Formation Professionnelle,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.753,Formation Professionnelle,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7567,Formation Professionnelle,same
0.8,0.8,1.0,1.0,0.8,0.0,1.0,0.7528,Formation Professionnelle,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7473,Formation Professionnelle,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.741,Formation Professionnelle,same
0.8,0.8,1.0,0.8,0.8,0.2,1.0,0.7828,Formation Professionnelle,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7397,Formation Professionnelle,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7542,Formation Professionnelle,same
0.8,0.8,1.0,0.6,0.8,0.4,1.0,0.7576,Formation Professionnelle,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6699,Formation Professionnelle,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6725,Formation Professionnelle,same
0.7,0.6,1.0,1.0,0.6,0.0,1.0,0.6674,Formation Professionnelle,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6612,Formation Professionnelle,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6776,Formation Professionnelle,same
0.7,0.6,1.0,0.8,0.6,0.2,1.0,0.6698,Formation Professionnelle,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6587,Formation Professionnelle,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6781,Formation Professionnelle,same
0.7,0.6,1.0,0.6,0.6,0.4,1.0,0.6737,Formation Professionnelle,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5769,Formation Professionnelle,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5753,Formation Professionnelle,same
0.6,0.4,1.0,1.0,0.4,0.0,1.0,0.5624,Formation Professionnelle,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5701,Formation Professionnelle,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5875,Formation Professionnelle,same
0.6,0.4,1.0,0.8,0.4,0.2,1.0,0.5883,Formation Professionnelle,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5709,Formation Professionnelle,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5946,Formation Professionnelle,same
0.6,0.4,1.0,0.6,0.4,0.4,1.0,0.5888,Formation Professionnelle,same
0.5,0.2,1.0,1.0,0.2,0.0,1.0,0.474,Formation Professionnelle,same
