offre,candidat,sem_bge,comp_bge,exp_bge,form_bge,sem_v2,skills_raw,edu_gap,label
Chef de Projet IT Agile,Médecin Généraliste,0.5,0.0,0.12,0.0,0.5,0.0,-0.6,0.054
Chef de Projet IT Agile,Enseignant Mathématiques,0.5,0.0,0.122,0.0,0.5,0.0,0.0,0.054
Chef de Projet IT Agile,Juriste Droit des Affaires,0.5,0.0,0.149,0.0,0.5,0.0,0.0,0.054
Chef de Projet IT Agile,Ingénieur Civil BTP,0.5,0.007,0.173,0.0,0.5,0.0,0.0,0.054
Chef de Projet IT Agile,Commercial Vente Retail,0.5,0.0,0.128,0.0,0.5,0.0,0.4,0.032
Chef de Projet IT Agile,Étudiant Première Année,0.502,0.0,0.113,0.0,0.502,0.0,0.8,0.02
Responsable Marketing Digital,Senior Backend Python FastAPI,0.501,0.0,0.142,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Mid Backend Python Django,0.501,0.0,0.136,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Junior Python Flask,0.502,0.0,0.124,0.0,0.502,0.0,0.0,0.039
Responsable Marketing Digital,Python Data + Backend,0.504,0.0,0.144,0.0,0.504,0.0,-0.4,0.054
Responsable Marketing Digital,Senior Java Spring Boot,0.502,0.0,0.139,0.0,0.502,0.0,-0.4,0.054
Responsable Marketing Digital,Mid Java Spring,0.503,0.0,0.128,0.0,0.503,0.0,-0.4,0.054
Responsable Marketing Digital,Junior Java Angular Stage,0.502,0.0,0.114,0.0,0.502,0.0,-0.2,0.024
Responsable Marketing Digital,Senior Node.js Express,0.502,0.0,0.132,0.0,0.502,0.0,0.0,0.054
Responsable Marketing Digital,Full Stack Node React,0.509,0.0,0.138,0.0,0.509,0.0,-0.4,0.054
Responsable Marketing Digital,Développeur PHP Laravel Senior,0.5,0.0,0.141,0.0,0.5,0.0,0.0,0.054
Responsable Marketing Digital,Junior PHP Symfony,0.502,0.0,0.121,0.0,0.502,0.0,0.0,0.039
Responsable Marketing Digital,Développeur .NET C# Senior,0.501,0.0,0.142,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Senior Frontend React,0.504,0.0,0.144,0.0,0.504,0.0,0.0,0.054
Responsable Marketing Digital,Mid Frontend React Redux,0.504,0.0,0.135,0.0,0.504,0.0,-0.4,0.054
Responsable Marketing Digital,Junior Frontend JavaScript,0.505,0.0,0.141,0.0,0.505,0.0,0.2,0.0273
Responsable Marketing Digital,Senior Angular TypeScript,0.502,0.0,0.138,0.0,0.502,0.0,-0.4,0.054
Responsable Marketing Digital,Développeur Flutter Senior,0.502,0.0,0.131,0.0,0.502,0.0,0.0,0.054
Responsable Marketing Digital,Développeur Android Kotlin,0.5,0.0,0.124,0.0,0.5,0.0,-0.4,0.054
Responsable Marketing Digital,Junior Mobile React Native,0.505,0.0,0.129,0.0,0.505,0.0,0.0,0.039
Responsable Marketing Digital,Senior Data Scientist,0.501,0.0,0.13,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,ML Engineer MLOps,0.501,0.0,0.142,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Data Analyst Junior,0.501,0.0,0.134,0.0,0.501,0.0,0.0,0.039
Responsable Marketing Digital,Data Analyst Senior BI,0.501,0.0,0.142,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Data Engineer Spark,0.501,0.0,0.124,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Stage Data Science,0.506,0.0,0.11,0.0,0.506,0.0,-0.2,0.024
Responsable Marketing Digital,Senior DevOps AWS,0.501,0.0,0.137,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Ingénieur Cloud Azure,0.5,0.0,0.136,0.0,0.5,0.0,-0.4,0.054
Responsable Marketing Digital,SRE Kubernetes Linux,0.501,0.0,0.143,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Junior DevOps CI/CD,0.503,0.0,0.146,0.0,0.503,0.0,-0.4,0.039
Responsable Marketing Digital,Analyste Sécurité Pentester,0.5,0.0,0.128,0.0,0.5,0.0,-0.4,0.054
Responsable Marketing Digital,Analyste SOC SIEM,0.501,0.0,0.137,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Ingénieur QA Automation,0.501,0.0,0.134,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Designer UX/UI Figma,0.501,0.0,0.124,0.0,0.501,0.0,0.0,0.054
Responsable Marketing Digital,Chef de Projet IT Scrum,0.503,0.2,0.176,0.0,0.503,0.2,-0.4,0.336
Responsable Marketing Digital,Marketing Digital Expert,0.716,0.85,0.434,0.0,0.716,1.0,0.0,0.95
Responsable Marketing Digital,Commercial B2B Salesforce,0.51,0.0,0.155,0.0,0.51,0.0,0.0,0.054
Responsable Marketing Digital,Junior Marketing Digital,0.672,0.6,0.363,0.0,0.672,0.6,0.0,0.655
Responsable Marketing Digital,Comptable Confirmé SAP,0.501,0.0,0.136,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Contrôleur de Gestion,0.505,0.0,0.138,0.0,0.505,0.0,-0.4,0.054
Responsable Marketing Digital,Chargé RH Recrutement IT,0.509,0.0,0.147,0.0,0.509,0.0,0.0,0.054
Responsable Marketing Digital,Médecin Généraliste,0.5,0.0,0.122,0.0,0.5,0.0,-1.0,0.054
Responsable Marketing Digital,Enseignant Mathématiques,0.501,0.0,0.119,0.0,0.501,0.0,-0.4,0.054
Responsable Marketing Digital,Juriste Droit des Affaires,0.5,0.0,0.146,0.0,0.5,0.0,-0.4,0.054
Responsable Marketing Digital,Ingénieur Civil BTP,0.5,0.0,0.14,0.0,0.5,0.0,-0.4,0.054
Responsable Marketing Digital,Commercial Vente Retail,0.505,0.0,0.14,0.0,0.505,0.0,0.0,0.054
Responsable Marketing Digital,Étudiant Première Année,0.519,0.0,0.118,0.0,0.519,0.0,0.4,0.02
Commercial B2B Tech,Senior Backend Python FastAPI,0.501,0.0,0.143,0.0,0.501,0.0,-0.4,0.054
Commercial B2B Tech,Mid Backend Python Django,0.501,0.0,0.13,0.0,0.501,0.0,-0.4,0.044
Commercial B2B Tech,Junior Python Flask,0.502,0.0,0.127,0.0,0.502,0.0,0.0,0.034
Commercial B2B Tech,Python Data + Backend,0.508,0.0,0.141,0.0,0.508,0.0,-0.4,0.054
Commercial B2B Tech,Senior Java Spring Boot,0.503,0.0,0.135,0.0,0.503,0.0,-0.4,0.054
Commercial B2B Tech,Mid Java Spring,0.504,0.0,0.129,0.0,0.504,0.0,-0.4,0.054
Commercial B2B Tech,Junior Java Angular Stage,0.502,0.0,0.111,0.0,0.502,0.0,-0.2,0.024
Commercial B2B Tech,Senior Node.js Express,0.502,0.0,0.126,0.0,0.502,0.0,0.0,0.054
Commercial B2B Tech,Full Stack Node React,0.509,0.0,0.123,0.0,0.509,0.0,-0.4,0.054
Commercial B2B Tech,Développeur PHP Laravel Senior,0.5,0.0,0.131,0.0,0.5,0.0,0.0,0.054
Commercial B2B Tech,Junior PHP Symfony,0.501,0.0,0.121,0.0,0.501,0.0,0.0,0.034
Commercial B2B Tech,Développeur .NET C# Senior,0.502,0.0,0.138,0.0,0.502,0.0,-0.4,0.054
Commercial B2B Tech,Senior Frontend React,0.503,0.0,0.132,0.0,0.503,0.0,0.0,0.054
Commercial B2B Tech,Mid Frontend React Redux,0.501,0.0,0.121,0.0,0.501,0.0,-0.4,0.044
Commercial B2B Tech,Junior Frontend JavaScript,0.502,0.0,0.141,0.0,0.502,0.0,0.2,0.0229
Commercial B2B Tech,Senior Angular TypeScript,0.502,0.0,0.123,0.0,0.502,0.0,-0.4,0.054
Commercial B2B Tech,Développeur Flutter Senior,0.5,0.0,0.116,0.0,0.5,0.0,0.0,0.054
Commercial B2B Tech,Développeur Android Kotlin,0.5,0.0,0.115,0.0,0.5,0.0,-0.4,0.054
Commercial B2B Tech,Junior Mobile React Native,0.502,0.0,0.111,0.0,0.502,0.0,0.0,0.034
Commercial B2B Tech,Senior Data Scientist,0.501,0.0,0.138,0.0,0.501,0.0,-0.4,0.054
Commercial B2B Tech,ML Engineer MLOps,0.504,0.0,0.144,0.0,0.504,0.0,-0.4,0.054
Commercial B2B Tech,Data Analyst Junior,0.504,0.167,0.194,0.0,0.504,0.1667,0.0,0.1125
Commercial B2B Tech,Data Analyst Senior BI,0.503,0.167,0.212,0.0,0.503,0.1667,-0.4,0.1625
Commercial B2B Tech,Data Engineer Spark,0.501,0.0,0.133,0.0,0.501,0.0,-0.4,0.054
Commercial B2B Tech,Stage Data Science,0.509,0.0,0.118,0.0,0.509,0.0,-0.2,0.024
Commercial B2B Tech,Senior DevOps AWS,0.505,0.0,0.129,0.0,0.505,0.0,-0.4,0.054
Commercial B2B Tech,Ingénieur Cloud Azure,0.5,0.0,0.151,0.0,0.5,0.0,-0.4,0.054
Commercial B2B Tech,SRE Kubernetes Linux,0.505,0.0,0.134,0.0,0.505,0.0,-0.4,0.054
Commercial B2B Tech,Junior DevOps CI/CD,0.509,0.0,0.139,0.0,0.509,0.0,-0.4,0.034
Commercial B2B Tech,Analyste Sécurité Pentester,0.5,0.0,0.127,0.0,0.5,0.0,-0.4,0.054
Commercial B2B Tech,Analyste SOC SIEM,0.501,0.0,0.133,0.0,0.501,0.0,-0.4,0.044
Commercial B2B Tech,Ingénieur QA Automation,0.502,0.0,0.148,0.0,0.502,0.0,-0.4,0.054
Commercial B2B Tech,Designer UX/UI Figma,0.501,0.0,0.13,0.0,0.501,0.0,0.0,0.054
Commercial B2B Tech,Chef de Projet IT Scrum,0.502,0.0,0.137,0.0,0.502,0.0,-0.4,0.054
Commercial B2B Tech,Marketing Digital Expert,0.515,0.167,0.2,0.0,0.515,0.1667,0.0,0.1625
Commercial B2B Tech,Commercial B2B Salesforce,0.722,0.861,0.426,0.0,0.722,1.0,0.0,0.95
Commercial B2B Tech,Junior Marketing Digital,0.516,0.167,0.184,0.0,0.516,0.1667,0.0,0.1125
Commercial B2B Tech,Comptable Confirmé SAP,0.502,0.167,0.198,0.0,0.502,0.1667,-0.4,0.1625
Commercial B2B Tech,Contrôleur de Gestion,0.505,0.167,0.226,0.0,0.505,0.1667,-0.4,0.1625
Commercial B2B Tech,Chargé RH Recrutement IT,0.515,0.167,0.201,0.0,0.515,0.1667,0.0,0.1625
Commercial B2B Tech,Médecin Généraliste,0.5,0.0,0.121,0.0,0.5,0.0,-1.0,0.054
Commercial B2B Tech,Enseignant Mathématiques,0.501,0.167,0.167,0.0,0.501,0.1667,-0.4,0.1625
Commercial B2B Tech,Juriste Droit des Affaires,0.5,0.0,0.142,0.0,0.5,0.0,-0.4,0.054
Commercial B2B Tech,Ingénieur Civil BTP,0.5,0.0,0.154,0.0,0.5,0.0,-0.4,0.054
Commercial B2B Tech,Commercial Vente Retail,0.715,0.817,0.39,0.0,0.715,0.8333,0.0,0.9083
Commercial B2B Tech,Étudiant Première Année,0.507,0.0,0.117,0.0,0.507,0.0,0.4,0.02
Comptable Contrôleur de Gestion,Senior Backend Python FastAPI,0.513,0.0,0.146,0.0,0.513,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Mid Backend Python Django,0.512,0.0,0.136,0.0,0.512,0.0,0.0,0.044
Comptable Contrôleur de Gestion,Junior Python Flask,0.515,0.0,0.129,0.0,0.515,0.0,0.4,0.02
Comptable Contrôleur de Gestion,Python Data + Backend,0.528,0.0,0.139,0.0,0.528,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Senior Java Spring Boot,0.511,0.0,0.135,0.0,0.511,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Mid Java Spring,0.512,0.0,0.13,0.0,0.512,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Junior Java Angular Stage,0.506,0.0,0.115,0.0,0.506,0.0,0.2,0.02
Comptable Contrôleur de Gestion,Senior Node.js Express,0.504,0.0,0.127,0.0,0.504,0.0,0.4,0.032
Comptable Contrôleur de Gestion,Full Stack Node React,0.517,0.0,0.12,0.0,0.517,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Développeur PHP Laravel Senior,0.5,0.0,0.126,0.0,0.5,0.0,0.4,0.032
Comptable Contrôleur de Gestion,Junior PHP Symfony,0.506,0.0,0.11,0.0,0.506,0.0,0.4,0.02
Comptable Contrôleur de Gestion,Développeur .NET C# Senior,0.501,0.0,0.142,0.0,0.501,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Senior Frontend React,0.504,0.0,0.124,0.0,0.504,0.0,0.4,0.032
Comptable Contrôleur de Gestion,Mid Frontend React Redux,0.504,0.0,0.119,0.0,0.504,0.0,0.0,0.044
Comptable Contrôleur de Gestion,Junior Frontend JavaScript,0.505,0.0,0.128,0.0,0.505,0.0,0.6,0.02
Comptable Contrôleur de Gestion,Senior Angular TypeScript,0.505,0.0,0.121,0.0,0.505,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Développeur Flutter Senior,0.5,0.0,0.117,0.0,0.5,0.0,0.4,0.032
Comptable Contrôleur de Gestion,Développeur Android Kotlin,0.5,0.0,0.118,0.0,0.5,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Junior Mobile React Native,0.503,0.0,0.101,0.0,0.503,0.0,0.4,0.02
Comptable Contrôleur de Gestion,Senior Data Scientist,0.503,0.0,0.136,0.0,0.503,0.0,0.0,0.054
Comptable Contrôleur de Gestion,ML Engineer MLOps,0.503,0.0,0.14,0.0,0.503,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Data Analyst Junior,0.503,0.333,0.246,0.0,0.503,0.3333,0.4,0.167
Comptable Contrôleur de Gestion,Data Analyst Senior BI,0.505,0.333,0.278,0.0,0.505,0.3333,0.0,0.38
Comptable Contrôleur de Gestion,Data Engineer Spark,0.503,0.0,0.136,0.0,0.503,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Stage Data Science,0.521,0.0,0.116,0.0,0.521,0.0,0.2,0.02
Comptable Contrôleur de Gestion,Senior DevOps AWS,0.507,0.0,0.124,0.0,0.507,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Ingénieur Cloud Azure,0.501,0.0,0.149,0.0,0.501,0.0,0.0,0.054
Comptable Contrôleur de Gestion,SRE Kubernetes Linux,0.508,0.0,0.132,0.0,0.508,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Junior DevOps CI/CD,0.51,0.0,0.142,0.0,0.51,0.0,0.0,0.034
Comptable Contrôleur de Gestion,Analyste Sécurité Pentester,0.501,0.0,0.132,0.0,0.501,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Analyste SOC SIEM,0.502,0.0,0.136,0.0,0.502,0.0,0.0,0.044
Comptable Contrôleur de Gestion,Ingénieur QA Automation,0.502,0.0,0.151,0.0,0.502,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Designer UX/UI Figma,0.501,0.0,0.112,0.0,0.501,0.0,0.4,0.032
Comptable Contrôleur de Gestion,Chef de Projet IT Scrum,0.504,0.117,0.178,0.0,0.504,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Marketing Digital Expert,0.508,0.333,0.229,0.0,0.508,0.1667,0.4,0.0997
Comptable Contrôleur de Gestion,Commercial B2B Salesforce,0.54,0.167,0.205,0.0,0.54,0.1667,0.4,0.0997
Comptable Contrôleur de Gestion,Junior Marketing Digital,0.507,0.167,0.158,0.0,0.507,0.1667,0.4,0.0637
Comptable Contrôleur de Gestion,Comptable Confirmé SAP,0.704,0.833,0.278,0.0,0.704,0.8333,0.0,0.9083
Comptable Contrôleur de Gestion,Contrôleur de Gestion,0.73,1.0,0.446,0.0,0.73,1.0,0.0,0.95
Comptable Contrôleur de Gestion,Chargé RH Recrutement IT,0.527,0.167,0.192,0.0,0.527,0.1667,0.4,0.0997
Comptable Contrôleur de Gestion,Médecin Généraliste,0.5,0.0,0.127,0.0,0.5,0.0,-0.6,0.054
Comptable Contrôleur de Gestion,Enseignant Mathématiques,0.507,0.167,0.16,0.0,0.507,0.1667,0.0,0.1625
Comptable Contrôleur de Gestion,Juriste Droit des Affaires,0.502,0.0,0.134,0.0,0.502,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Ingénieur Civil BTP,0.5,0.0,0.158,0.0,0.5,0.0,0.0,0.054
Comptable Contrôleur de Gestion,Commercial Vente Retail,0.526,0.167,0.204,0.0,0.526,0.1667,0.4,0.0997
Comptable Contrôleur de Gestion,Étudiant Première Année,0.516,0.0,0.101,0.0,0.516,0.0,0.8,0.02
Chargé RH Recrutement,Senior Backend Python FastAPI,0.502,0.0,0.145,0.0,0.502,0.0,-0.4,0.054
Chargé RH Recrutement,Mid Backend Python Django,0.501,0.0,0.133,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,Junior Python Flask,0.501,0.0,0.122,0.0,0.501,0.0,0.0,0.039
Chargé RH Recrutement,Python Data + Backend,0.504,0.0,0.133,0.0,0.504,0.0,-0.4,0.054
Chargé RH Recrutement,Senior Java Spring Boot,0.503,0.0,0.138,0.0,0.503,0.0,-0.4,0.054
Chargé RH Recrutement,Mid Java Spring,0.504,0.0,0.136,0.0,0.504,0.0,-0.4,0.054
Chargé RH Recrutement,Junior Java Angular Stage,0.502,0.0,0.119,0.0,0.502,0.0,-0.2,0.024
Chargé RH Recrutement,Senior Node.js Express,0.502,0.0,0.128,0.0,0.502,0.0,0.0,0.054
Chargé RH Recrutement,Full Stack Node React,0.505,0.0,0.126,0.0,0.505,0.0,-0.4,0.054
Chargé RH Recrutement,Développeur PHP Laravel Senior,0.5,0.0,0.135,0.0,0.5,0.0,0.0,0.054
Chargé RH Recrutement,Junior PHP Symfony,0.501,0.0,0.111,0.0,0.501,0.0,0.0,0.039
Chargé RH Recrutement,Développeur .NET C# Senior,0.501,0.0,0.146,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,Senior Frontend React,0.502,0.0,0.139,0.0,0.502,0.0,0.0,0.054
Chargé RH Recrutement,Mid Frontend React Redux,0.501,0.0,0.133,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,Junior Frontend JavaScript,0.501,0.0,0.129,0.0,0.501,0.0,0.2,0.0273
Chargé RH Recrutement,Senior Angular TypeScript,0.501,0.0,0.132,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,Développeur Flutter Senior,0.5,0.0,0.126,0.0,0.5,0.0,0.0,0.054
Chargé RH Recrutement,Développeur Android Kotlin,0.5,0.0,0.121,0.0,0.5,0.0,-0.4,0.054
Chargé RH Recrutement,Junior Mobile React Native,0.502,0.0,0.12,0.0,0.502,0.0,0.0,0.039
Chargé RH Recrutement,Senior Data Scientist,0.501,0.0,0.127,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,ML Engineer MLOps,0.501,0.0,0.133,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,Data Analyst Junior,0.501,0.143,0.172,0.0,0.501,0.1429,0.0,0.1211
Chargé RH Recrutement,Data Analyst Senior BI,0.501,0.143,0.187,0.0,0.501,0.1429,-0.4,0.1586
Chargé RH Recrutement,Data Engineer Spark,0.502,0.0,0.135,0.0,0.502,0.0,-0.4,0.054
Chargé RH Recrutement,Stage Data Science,0.504,0.0,0.107,0.0,0.504,0.0,-0.2,0.024
Chargé RH Recrutement,Senior DevOps AWS,0.504,0.0,0.122,0.0,0.504,0.0,-0.4,0.054
Chargé RH Recrutement,Ingénieur Cloud Azure,0.501,0.0,0.142,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,SRE Kubernetes Linux,0.501,0.0,0.136,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,Junior DevOps CI/CD,0.503,0.0,0.131,0.0,0.503,0.0,-0.4,0.039
Chargé RH Recrutement,Analyste Sécurité Pentester,0.501,0.0,0.128,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,Analyste SOC SIEM,0.502,0.0,0.14,0.0,0.502,0.0,-0.4,0.054
Chargé RH Recrutement,Ingénieur QA Automation,0.501,0.0,0.149,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,Designer UX/UI Figma,0.5,0.0,0.118,0.0,0.5,0.0,0.0,0.054
Chargé RH Recrutement,Chef de Projet IT Scrum,0.503,0.0,0.143,0.0,0.503,0.0,-0.4,0.054
Chargé RH Recrutement,Marketing Digital Expert,0.502,0.286,0.218,0.0,0.502,0.1429,0.0,0.1586
Chargé RH Recrutement,Commercial B2B Salesforce,0.504,0.143,0.2,0.0,0.504,0.1429,0.0,0.1586
Chargé RH Recrutement,Junior Marketing Digital,0.503,0.143,0.155,0.0,0.503,0.1429,0.0,0.1211
Chargé RH Recrutement,Comptable Confirmé SAP,0.503,0.143,0.189,0.0,0.503,0.1429,-0.4,0.1586
Chargé RH Recrutement,Contrôleur de Gestion,0.506,0.143,0.203,0.0,0.506,0.1429,-0.4,0.1586
Chargé RH Recrutement,Chargé RH Recrutement IT,0.73,0.857,0.415,0.0,0.73,1.0,0.0,0.95
Chargé RH Recrutement,Médecin Généraliste,0.5,0.0,0.12,0.0,0.5,0.0,-1.0,0.054
Chargé RH Recrutement,Enseignant Mathématiques,0.5,0.143,0.148,0.0,0.5,0.1429,-0.4,0.1586
Chargé RH Recrutement,Juriste Droit des Affaires,0.501,0.0,0.143,0.0,0.501,0.0,-0.4,0.054
Chargé RH Recrutement,Ingénieur Civil BTP,0.5,0.0,0.151,0.0,0.5,0.0,-0.4,0.054
Chargé RH Recrutement,Commercial Vente Retail,0.504,0.143,0.199,0.0,0.504,0.1429,0.0,0.1586
Chargé RH Recrutement,Étudiant Première Année,0.503,0.0,0.104,0.0,0.503,0.0,0.4,0.02
